ESAW;Alexander Artikis|Gauthier Picard|Laurent Vercouter;https://doi.org/10.1007/978-3-642-02562-4|https://www.wikidata.org/entity/Q58049089;978-3-642-02561-7;conf/esaw/2008;2018-11-14;Springer;Lecture Notes in Computer Science;Engineering Societies in the Agents World IX, 9th International Workshop, ESAW 2008, Saint-Etienne, France, September 24-26, 2008, Revised Selected Papers;5485;2009.0;Saint-Etienne,France
Supercomputer;Hans Werner Meuer;https://doi.org/10.1007/978-3-642-75833-1;3-540-52792-3;conf/supercomputer/1990;2017-05-23;Springer;Informatik-Fachberichte;Supercomputer'90: Anwendungen, Architekturen, Trends, Seminar, Mannheim, 21.-23. Juni 1990, Proceedings;250;1990.0;Architekturen,Trends,Seminar,Mannheim
ICDS;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=4063752|http://www.computer.org/csdl/proceedings/icds/2007/2760/00/index.html;978-0-7695-2760-4;conf/icds/2007;2014-08-04;IEEE Computer Society;N/A;First International Conference on the Digital Society (ICDS 2007), 2-6 January 2007, Guadeloupe, French Caribbean;N/A;2007.0;N/A
PEPM;Germán Puebla|Germán Vidal;http://dl.acm.org/citation.cfm?id=1480945;978-1-60558-327-3;conf/pepm/2009;2012-05-22;ACM;N/A;Proceedings of the 2009 ACM SIGPLAN Symposium on Partial Evaluation and Semantics-based Program Manipulation, PEPM 2009, Savannah, GA, USA, January 19-20, 2009;N/A;2009.0;Savannah,USA
Color Imaging Conference;N/A;http://ist.publisher.ingentaconnect.com/content/ist/cic/2001/00002001/00000001;0-89208-235-6;conf/imaging/2001;2014-07-10;IS&T - The Society for Imaging Science and Technology;N/A;The 9th Color Imaging Conference: Color Science and Engineering: Systems, Technologies, Applications, CIC 2001, Scottsdale, Arizona, USA, November 6-9, 2001;N/A;2001.0;Scottsdale,Arizona,USA
SIGCOMM;Lyman Chapin;https://doi.org/10.1145/115992;0-89791-444-9;conf/sigcomm/1991;2018-11-06;ACM;N/A;SIGCOMM '91, Proceedings of the Conference on Communications Architecture & Protocols, Zürich, Switzerland, September 3-6, 1991;N/A;1991.0;Zürich,Switzerland
DIVANet@MSWiM;Mirela Sechi Moretti Annoni Notare|Robson Eduardo De Grande;https://doi.org/10.1145/2656346;978-1-4503-3028-2;conf/mswim/2014divanet;2018-11-06;ACM;N/A;Proceedings of the fourth ACM international symposium on Development and analysis of intelligent vehicular networks and applications, DIVANet@MSWiM 2014, Montreal, QC, Canada, September 21-26, 2014;N/A;2014.0;DIVANet@MSWiM,Montreal
ICSCA;Kamal Zuhairi Zamli|Luigi Benedicenti|Vitaliy Mezhuyev;http://dl.acm.org/citation.cfm?id=3185089;N/A;conf/icsca/2018;2018-05-23;ACM;N/A;Proceedings of the 7th International Conference on Software and Computer Applications, ICSCA 2018, Kuantan, Malaysia, February 08-10, 2018;N/A;2018.0;Kuantan,Malaysia
FTRTFT;Mathai Joseph;https://doi.org/10.1007/3-540-50302-1;3-540-50302-1;conf/ftrtft/1988;2017-05-19;Springer;Lecture Notes in Computer Science;Formal Techniques in Real-Time and Fault-Tolerant Systems, Proceedings of a Symposium, Warwick, UK, September 22-23, 1988;331;1988.0;Symposium,Warwick,UK
Intelligente Systeme zur Entscheidungsunterstützung;Giselher Pankratz|Lars Mönch;N/A;N/A;conf/mkwi/2008ise;2008-06-19;SCS Publishing House e.V.;N/A;Intelligente Systeme zur Entscheidungsunterstützung, Teilkonferenz der Multikonferenz Wirtschaftsinformatik, München, 26.02.2008-28.02.2008;N/A;2008.0;München
DELTA;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=5438527|https://www.computer.org/csdl/proceedings/delta/2010/3978/00/index.html;978-0-7695-3978-2;conf/delta/2010;2016-05-18;IEEE Computer Society;N/A;Fifth IEEE International Symposium on Electronic Design, Test & Applications, DELTA 2010, Ho Chi Minh City, Vietnam, January 13-15, 2010;N/A;2010.0;Ho Chi Minh City,Vietnam
AINTEC;Kanchana Kanchanasut|Keith W. Ross|Marcelo Dias de Amorim|Rodney Van Meter|Sukumal Kitisin;http://dl.acm.org/citation.cfm?id=2402599;978-1-4503-1814-3;conf/aintec/2012;2013-01-06;ACM;N/A;Asian Internet Engineering Conference, AINTEC '12, Bangkok, Thailand, November 14-16, 2012;N/A;2012.0;Bangkok,Thailand
BIS (Workshops);Witold Abramowicz;https://doi.org/10.1007/978-3-642-41687-3;978-3-642-41686-6;conf/bis/2013w;2017-05-26;Springer;Lecture Notes in Business Information Processing;Business Information Systems Workshops - BIS 2013 International Workshops, Poznań, Poland, June 19-20, 2013, Revised Papers;160;2013.0;Poland
ICMT;Eelco Visser|Jordi Cabot;https://doi.org/10.1007/978-3-642-21732-6;978-3-642-21731-9;conf/icmt/2011;2017-06-04;Springer;Lecture Notes in Computer Science;Theory and Practice of Model Transformations - 4th International Conference, ICMT 2011, Zurich, Switzerland, June 27-28, 2011. Proceedings;6707;2011.0;Zurich,Switzerland
RIAO;Frederick Seitz|Jean-Louis Funck-Brentano;N/A;N/A;conf/riao/1994;2009-03-11;CID;N/A;Computer-Assisted Information Retrieval (Recherche d'Information et ses Applications) - RIAO 1994, 4th International Conference, Rockefeller University, NY, USA, October 11-13, 1994. Proceedings;N/A;1994.0;NY,USA
ISPASS;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=4498398|http://www.computer.org/csdl/proceedings/ispass/2008/2232/00/index.html;978-1-4244-2232-6;conf/ispass/2008;2015-05-04;IEEE Computer Society;N/A;IEEE International Symposium on Performance Analysis of Systems and Software, ISPASS 2008, April 20-22, 2008, Austin, Texas, USA, Proceedings;N/A;2008.0;Software,Austin,Texas,USA
NSysS;Mohammad Mahfuzul Islam|Mohammad Zulkernine;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=7879538;978-1-5090-3260-0;conf/nsyss/2017;2017-09-18;IEEE;N/A;International Conference on Networking, Systems and Security, NSysS 2017, Dhaka, Bangladesh, January 5-8, 2017;N/A;2017.0;Bangladesh
CSC;Hamid R. Arabnia;N/A;1-60132-007-8;conf/csc/2006;2007-01-02;CSREA Press;N/A;Proceedings of the 2006 International Conference on Scientific Computing, CSC 2006, Las Vegas, Nevada, USA, June 26-29, 2006;N/A;2006.0;Las Vegas,Nevada,USA
NPAR;John P. Collomosse|Paul Asente|Stephen N. Spencer;N/A;978-1-4503-0907-3;conf/npar/2011;2011-09-13;ACM;N/A;Proceedings of the 9th International Symposium on Non-Photorealistic Animation and Rendering 2009, Vancouver, BC, Canada, August 5-7, 2011;N/A;2011.0;Vancouver,BC,Canada
GeoInfo;N/A;N/A;N/A;conf/geoinfo/2013;2013-12-05;MCT/INPE;N/A;XIV Brazilian Symposium on Geoinformatics, November 24-27 2013, Campos do Jordão, São Paulo, Brazil;N/A;2013.0;São Paulo,Brazil
MiFor@MM;Adrian Ulges|Marcel Worring|Sabu Emmanuel|Sebastiano Battiato;https://doi.org/10.1145/1877972;978-1-4503-0157-2;conf/mm/2010mifor;2018-11-06;ACM;N/A;Proceedings of the 2nd ACM workshop on Multimedia in forensics, security and intelligence, MiFor@MM 2010, Firenze, Italy, October 29, 2010;N/A;2010.0;N/A
N/A;Haran Boral|Per-Åke Larson;N/A;N/A;conf/sigmod/88;2018-06-21;ACM Press;N/A;Proceedings of the 1988 ACM SIGMOD International Conference on Management of Data, Chicago, Illinois, USA, June 1-3, 1988.;N/A;1988.0;Chicago,Illinois,USA
ISCO;Eckhard D. Falkenberg|Paul Lindgreen;http://d-nb.info/1051352827;0-444-88323-1;conf/isco/1989;2017-04-28;North-Holland;IFIP Transactions;Information System Concepts: An In-depth Analysis, Proceedings of the IFIP TC8/WG8.1 Working Conference on Information System Concepts: An In-depth Analysis (ISCO 1989), Namur, Belgium, 18-20 October 1989.;N/A;1989.0;Belgium
ROSE;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=9207;0-7803-8296-X;conf/rose/2004;2013-01-11;IEEE;N/A;2004 International Workshop on Robot Sensing, ROSE 2004, Graz, Austria, 24-25 May, 2004;N/A;2004.0;Austria
MDMKDD;Aaron K. Baughman|Jia-Yu Pan|Jiang John Gao|Vincent Oria|Yu-Ru Lin;https://doi.org/10.1145/2501217;978-1-4503-2333-8;conf/kdd/2013mdm;2018-11-06;ACM;N/A;Proceedings of the Thirteenth International Workshop on Multimedia Data Mining, MDMKDD 2013, Chicago, Illinois, USA, August 11, 2013;N/A;2013.0;Chicago,Illinois,USA
DSD;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=11117|http://www.computer.org/csdl/proceedings/dsd/2006/2609/00/index.html;0-7695-2609-8;conf/dsd/2006;2015-01-16;IEEE Computer Society;N/A;Ninth Euromicro Conference on Digital System Design: Architectures, Methods and Tools (DSD 2006), 30 August - 1 September 2006, Dubrovnik, Croatia;N/A;2006.0;Croatia
CSCWD;Jean-Paul A. Barthès|Jianming Yong|Junzhou Luo|Michel Pouly|Milton Pires Ramos|Peter G. Kropf|Weiming Shen 0001|Yunjiao Xue;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=5941185;978-1-4577-0387-4;conf/cscwd/2011;2018-02-14;IEEE;N/A;Proceedings of the 2011 15th International Conference on Computer Supported Cooperative Work in Design, CSCWD 2011, June 8-10, 2011, Lausanne, Switzerland;N/A;2011.0;Lausanne,Switzerland
RGU;Klaus Brunnstein|Klaus Haefner|Wolfgang Händler;https://doi.org/10.1007/3-540-06907-0;3-540-06907-0;conf/rgu/1974;2017-05-19;Springer;Lecture Notes in Computer Science;Rechner-Gestützter Unterricht, RGU '74, Fachtagung, Hamburg, 12.-14. August 1974, ACU-Arbeitskreis Rechner-Gestützter Unterricht;17;1974.0;Hamburg
FPS;Evangelos Kranakis|Guillaume Bonfante|Joaquín García-Alfaro;https://doi.org/10.1007/978-3-319-30303-1;978-3-319-30302-4;conf/fps/2015;2017-05-24;Springer;Lecture Notes in Computer Science;Foundations and Practice of Security - 8th International Symposium, FPS 2015, Clermont-Ferrand, France, October 26-28, 2015, Revised Selected Papers;9482;2016.0;France
IWSEC (Short Papers);Isao Echizen|Noboru Kunihiro|Ryôichi Sasaki;N/A;978-4-915256-78-3;conf/iwsec/2010s;2011-09-15;Information Processing Society of Japan (IPSJ);N/A;Advances in Information and Computer Security - 5th International Workshop on Security, IWSEC 2010, Kobe, Japan, November 22-24, 2010. Short Paper Proceedings;N/A;2010.0;Kobe,Japan
GPTP;Jason H. Moore|Mark E. Kotanchek|Rick L. Riolo;https://doi.org/10.1007/978-1-4939-0375-7;978-1-4939-0374-0;conf/gptp/2013;2018-06-21;Springer;N/A;Genetic Programming Theory and Practice XI [GPTP 2013, University of Michigan, Ann Arbor, USA, May 9-11, 2013].;N/A;2014.0;Ann Arbor,USA
IMIS;Fatos Xhafa|Leonard Barolli|Nadeem Javaid|Tomoya Enokido;https://doi.org/10.1007/978-3-319-93554-6;978-3-319-93553-9|978-3-319-93554-6;conf/imis/2018;2018-06-11;Springer;Advances in Intelligent Systems and Computing;Innovative Mobile and Internet Services in Ubiquitous Computing - Proceedings of the 12th International Conference on Innovative Mobile and Internet Services in Ubiquitous Computing, IMIS-2018, Matsue, Japan, July 4-6, 2018;773;2019.0;Matsue,Japan
N/A;Hans Hinterberger|James C. French;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=1006|https://www.computer.org/csdl/proceedings/ssdm/1994/6610/00/index.html;0-8186-6610-2;conf/ssdbm/94;2019-02-14;IEEE Computer Society;N/A;Seventh International Working Conference on Scientific and Statistical Database Management, September 28-30, 1994, Charlottesville, Virginia, USA, Proceedings;N/A;1994.0;Charlottesville,Virginia,USA
MABS;Keiki Takadama|Luis Antunes 0001;https://doi.org/10.1007/978-3-540-76539-4;978-3-540-76536-3;conf/mabs/2006;2017-12-28;Springer;Lecture Notes in Computer Science;Multi-Agent-Based Simulation VII, International Workshop, MABS 2006, Hakodate, Japan, May 8, 2006, Revised and Invited Papers;4442;2007.0;Japan
CSCML;Sachin Lodha|Shlomi Dolev;https://doi.org/10.1007/978-3-319-60080-2;978-3-319-60079-6|978-3-319-60080-2;conf/cscml/2017;2017-06-16;Springer;Lecture Notes in Computer Science;Cyber Security Cryptography and Machine Learning - First International Conference, CSCML 2017, Beer-Sheva, Israel, June 29-30, 2017, Proceedings;10332;2017.0;Israel
ICDSST;Bertrand Mareschal|Fátima C. C. Dargam|Isabelle Linden|Pavlos Delias;https://doi.org/10.1007/978-3-319-90315-6;978-3-319-90314-9|978-3-319-90315-6;conf/ewgdss/2018;2018-05-17;Springer;Lecture Notes in Business Information Processing;Decision Support Systems VIII: Sustainable Data-Driven and Evidence-Based Decision Support - 4th International Conference, ICDSST 2018, Heraklion, Greece, May 22-25, 2018, Proceedings;313;2018.0;Heraklion,Greece
CIG;N/A;N/A;N/A;conf/cig/2005;2007-05-07;IEEE;N/A;Proceedings of the 2005 IEEE Symposium on Computational Intelligence and Games (CIG05), Essex University, Colchester, Essex, UK, 4-6 April, 2005;N/A;2005.0;Essex,UK
ICONIP (3);Qingshan Liu 0002|Sabri Arik|Tingwen Huang|Weng Kin Lai;https://doi.org/10.1007/978-3-319-26555-1;978-3-319-26554-4;conf/iconip/2015-3;2018-07-08;Springer;Lecture Notes in Computer Science;Neural Information Processing - 22nd International Conference, ICONIP 2015, Istanbul, Turkey, November 9-12, 2015, Proceedings, Part III;9491;2015.0;Istanbul,Turkey
RANDOM;José D. P. Rolim;https://doi.org/10.1007/3-540-63248-4;3-540-63248-4;conf/random/1997;2017-05-22;Springer;Lecture Notes in Computer Science;Randomization and Approximation Techniques in Computer Science, International Workshop, RANDOM'97, Bolognna, Italy, July 11-12. 1997, Proceedings;1269;1997.0;Italy
SRMC;Aisling Kelliher|Frank Nack|Kevin M. Brooks;N/A;978-1-60558-315-0;conf/mm/2008srmc;2008-12-09;ACM;N/A;Proceedings of the 2nd ACM Workshop on Story Representation, Mechanism and Context, SRMC 2008, Vancouver, British Columbia, Canada, October 31, 2008;N/A;2008.0;Vancouver,British Columbia,Canada
SIGGRAPH ASIA Posters;Haizhou Li 0001|Qunsheng Peng;http://dl.acm.org/citation.cfm?id=2407156;978-1-4503-1911-9;conf/siggraph/2012asiaposters;2018-09-13;ACM;N/A;SIGGRAPH Asia 2012 Poster Proceedings, Singapore, Singapore, November 28 - December 01, 2012;N/A;2012.0;Singapore
MobiCom;Christopher Rose|David B. Johnson|Karen Sohraby|László Pap;http://dl.acm.org/citation.cfm?id=262116;0-89791-988-2;conf/mobicom/1997;2016-08-18;ACM;N/A;MOBICOM '97, Proceedings of the Third Annual ACM/IEEE International Conference on Mobile Computing and Networking, Budapest, Hungary, September 26-30, 1997.;N/A;1997.0;Budapest,Hungary
ICIDS;Ido Iurgel|Nelson Zagalo|Paolo Petta;https://doi.org/10.1007/978-3-642-10643-9;978-3-642-10642-2;conf/icids/2009;2017-06-04;Springer;Lecture Notes in Computer Science;Interactive Storytelling, Second Joint International Conference on Interactive Digital Storytelling, ICIDS 2009, Guimarães, Portugal, December 9-11, 2009. Proceedings;5915;2009.0;Storytelling,Storytelling,Portugal
ISIPTA;Fábio Gagliardi Cozman|Robert Nau|Teddy Seidenfeld;N/A;N/A;conf/isipta/2005;2015-03-06;SIPTA;N/A;ISIPTA '05, Proceedings of the Fourth International Symposium on Imprecise Probabilities and Their Applications, Carnegie Mellon University, Pittsburgh, PA, USA, July 20-23 2005;N/A;2005.0;Pittsburgh,PA,USA
ICITS;Anja Lehmann|Stefan Wolf 0001;https://doi.org/10.1007/978-3-319-17470-9;978-3-319-17469-3;conf/icits/2015;2017-05-17;Springer;Lecture Notes in Computer Science;Information Theoretic Security - 8th International Conference, ICITS 2015, Lugano, Switzerland, May 2-5, 2015. Proceedings;9063;2015.0;Lugano,Switzerland
GI-Jahrestagung (1);Bogdan Franczyk|Klaus-Peter Fähnrich;http://subs.emis.de/LNI/Proceedings/Proceedings175.html;978-3-88579-269-7;conf/gi/2010-1;2016-03-15;GI;LNI;Informatik 2010: Service Science - Neue Perspektiven für die Informatik, Beiträge der 40. Jahrestagung der Gesellschaft für Informatik e.V. (GI), Band 1, 27.09. - 1.10.2010, Leipzig, Deutschland;175;2010.0;Informatik,Informatik,Informatik,GI,Leipzig,Deutschland
CinC;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=8327343|http://www.cinc.org/archives/2017/;978-1-5386-4555-0|978-1-5386-6630-2;conf/cinc/2017;2018-09-12;www.cinc.org;N/A;Computing in Cardiology, CinC 2007, Rennes, France, September 24-27, 2017;N/A;2017.0;Rennes,France
ISCA Selected Papers;Gurindar S. Sohi;http://dl.acm.org/citation.cfm?id=285930;1-58113-058-9;conf/isca/1998reprints;2012-05-15;ACM;N/A;25 Years of the International Symposia on Computer Architecture (Selected Papers).;N/A;1998.0;N/A
FIRB-Perf;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=10582|http://www.computer.org/csdl/proceedings/firb-perf/2005/2447/00/index.html;0-7695-2447-8;conf/firb-perf/2005;2014-12-04;IEEE Computer Society;N/A;FIRB-Perf Workshop on Techniques, Methodologies and Tools for Performance Evaluation of Complex Systems (FIRB-Perf 2005), 19 September 2005, Torino, Italy;N/A;2005.0;Italy
CBMS;Agma J. M. Traina|Jiming Liu 0001|João Gama|Mykola Pechenizkiy|Paolo Soda|Pedro Pereira Rodrigues|Peter J. F. Lucas|Ricardo Cruz-Correia;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=6607262|http://www.computer.org/csdl/proceedings/cbms/2013/9999/00/index.html;978-1-4799-1053-3;conf/cbms/2013;2017-07-20;IEEE Computer Society;N/A;Proceedings of the 26th IEEE International Symposium on Computer-Based Medical Systems, Porto, Portugal, June 20-22, 2013;N/A;2013.0;Porto,Portugal
OOPSLA;Cristina Videira Lopes|Kathleen Fisher;N/A;978-1-4503-0940-0;conf/oopsla/2011;2011-10-25;ACM;N/A;Proceedings of the 26th Annual ACM SIGPLAN Conference on Object-Oriented Programming, Systems, Languages, and Applications, OOPSLA 2011, part of SPLASH 2011, Portland, OR, USA, October 22 - 27, 2011;N/A;2011.0;SPLASH 2011,Portland,OR,USA
INTERCHI Adjunct Proceedings;Austin Henderson|Erik Hollnagel|Kevin Mullet|Stacey Ashlund|Ted N. White;http://dl.acm.org/citation.cfm?id=259964;0-89791-574-7;conf/chi/1993c;2015-06-12;ACM;N/A;Human-Computer Interaction, INTERACT '93, IFIP TC13 International Conference on Human-Computer Interaction, 24-29 April 1993, Amsterdam, The Netherlands, jointly organised with ACM Conference on Human Aspects in Computing Systems CHI'93, Adjunct Proceedings;N/A;1993.0;Amsterdam,The Netherlands
Multiple Classifier Systems;Fabio Roli|Josef Kittler|Nikunj C. Oza|Robi Polikar;https://doi.org/10.1007/b136985;3-540-26306-3;conf/mcs/2005;2017-05-30;Springer;Lecture Notes in Computer Science;Multiple Classifier Systems, 6th International Workshop, MCS 2005, Seaside, CA, USA, June 13-15, 2005, Proceedings;3541;2005.0;CA,USA
ROSE;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=4662487;978-1-4244-2595-2;conf/rose/2008;2013-01-11;IEEE;N/A;2008 International Workshop on Robotic and Sensors Environments, ROSE 2008, Ottawa, Ontario, Canada, October 17-18, 2008;N/A;2008.0;Ottawa,Ontario,Canada
NGMAST;Khalid Al-Begain;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=7801393;978-1-5090-0949-7;conf/ngmast/2016;2017-01-08;IEEE;N/A;10th International Conference on Next Generation Mobile Applications, Security and Technologies, NGMAST 2016, Cardiff, United Kingdom, August 24-26, 2016;N/A;2016.0;United Kingdom
NBiS;Fatos Xhafa|James J. Park|Leonard Barolli|Makoto Takizawa 0001|Tomoya Enokido;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=6684444|http://www.computer.org/csdl/proceedings/nbis/2013/2510/00/index.html;978-0-7695-5052-7;conf/nbis/2013;2018-07-04;IEEE Computer Society;N/A;16th International Conference on Network-Based Information Systems, NBiS 2013, Seo-gu, Gwangju, CA, Korea (South), September 4-6, 2013;N/A;2013.0;NBiS,Gwangju,CA,Korea
ICNS;Jaime Lloret Mauri|Oana Dini|Rafael Tomas|Tomeu Serra|Vicente Casares Giner;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=4976718|http://www.computer.org/csdl/proceedings/icns/2009/3586/00/index.html;978-0-7695-3586-9;conf/icns/2009;2015-07-07;IEEE Computer Society;N/A;The Fifth International Conference on Networking and Services, ICNS 2009, 20-25 April 2009, Valencia, Spain;N/A;2009.0;Spain
Canadian Conference on AI;Denilson Barbosa|Evangelos E. Milios;https://doi.org/10.1007/978-3-319-18356-5;978-3-319-18355-8;conf/ai/2015;2017-09-16;Springer;Lecture Notes in Computer Science;Advances in Artificial Intelligence - 28th Canadian Conference on Artificial Intelligence, Canadian AI 2015, Halifax, Nova Scotia, Canada, June 2-5, 2015, Proceedings;9091;2015.0;Halifax,Canada
FoSSaCS;Anca Muscholl;https://doi.org/10.1007/978-3-642-54830-7;978-3-642-54829-1;conf/fossacs/2014;2017-05-23;Springer;Lecture Notes in Computer Science;Foundations of Software Science and Computation Structures - 17th International Conference, FOSSACS 2014, Held as Part of the European Joint Conferences on Theory and Practice of Software, ETAPS 2014, Grenoble, France, April 5-13, 2014, Proceedings;8412;2014.0;France
IWSM/Mensura;Akito Monden|Ken-ichi Matsumoto|Koichi Matsuda;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=6112286|http://www.computer.org/csdl/proceedings/iwsm-mensura/2011/4565/00/index.html;978-1-4577-1930-1;conf/iwsm/2011;2014-10-24;IEEE Computer Society;N/A;2011 Joint Conf of 21st Int'l Workshop on Software Measurement and the 6th Int'l Conference on Software Process and Product Measurement, IWSM/Mensura 2011, Nara, Japan, November 3-4, 2011;N/A;2011.0;IWSM,Mensura,Japan
PETRA;Fillia Makedon;N/A;978-1-4503-0071-1;conf/petra/2010;2010-08-10;ACM;ACM International Conference Proceeding Series;Proceedings of the 3rd International Conference on Pervasive Technologies Related to Assistive Environments, PETRA 2010, Samos, Greece, June 23-25, 2010;N/A;2010.0;Samos,Greece
ITA;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=7152136;978-1-4799-7195-4;conf/ita/2015;2015-11-09;IEEE;N/A;2015 Information Theory and Applications Workshop, ITA 2015, San Diego, CA, USA, February 1-6, 2015;N/A;2015.0;San Diego,CA, USA
WoMM;Jürgen Jung|Saartje Brockmans|York Sure;N/A;978-3-88579-190-4;conf/womm/2006;2008-02-21;GI;LNI;Proceedings of the 2nd International Workshop on Meta-Modelling, WoMM 2006, October 12-13, 2006, Karlsruhe, Germany;96;2006.0;Modelling,WoMM,Karlsruhe,Germany
CNS;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=7336674;978-1-4673-7876-5;conf/cns/2015;2015-12-11;IEEE;N/A;2015 IEEE Conference on Communications and Network Security, CNS 2015, Florence, Italy, September 28-30, 2015;N/A;2015.0;Florence,Italy
ICT4AgeingWell (Selected Papers);Carsten Röcker|John O'Donoghue|Markus Helfert|Martina Ziefle|William Molloy;https://doi.org/10.1007/978-3-319-62704-5;978-3-319-62703-8|978-3-319-62704-5;conf/ict4ageingwell/2016s;2018-03-07;Springer;Communications in Computer and Information Science;Information and Communication Technologies for Ageing Well and e-Health - Second International Conference, ICT4AWE 2016, Rome, Italy, April 21-22, 2016, Revised Selected Papers;736;2017.0;Rome,Italy
